,L3,Reporter,Partner,Reporter_Total_Imports,Partner_Total_Imports,Reporter_Total_Exports,Partner_Total_Exports,Ind1,Ind2,Ind3,Ind4
32940,L01,C643,C024,639664167.0,25046679.0,65056897618.06,2382421982.5,0.0,0.0,0.0,0.0
33067,N09,C643,C024,9899297202.0,507825877.0,2829868647.05,578802.71,0.0,0.0008,0.0047,0.0
33194,M01,C643,C024,628439.0,14180.0,95856396274.0,20683206644.0,0.0,0.0,0.0,0.0
33321,M02,C643,C024,1036397182.0,1981052294.0,57228401737.29,297273796.92,0.0,0.0,0.0002,0.0
33448,V09,C643,C024,2865447634.0,163812946.0,2280255763.5,1727979.36,0.0,0.0001,0.0013,0.0
33575,N01,C643,C024,3070078790.0,85608409.0,5164535132.43,108156.26,0.0,0.0003,0.0152,0.0
33702,N02,C643,C024,3891161109.0,82687125.0,3042583394.87,49757.0,0.0,0.0,0.0003,0.0
33829,N03,C643,C024,11433208082.0,304427195.0,1218712932.51,128862.6,0.0,0.0002,0.0007,0.0
33956,L03,C643,C024,118906151.0,40495426.0,10265742057.73,715258.0,0.0,0.0004,0.1116,0.0
34083,P09,C643,C024,4344324212.0,178606438.0,900441768.9,701272.14,0.0,0.0,0.0001,0.0
34210,N04,C643,C024,8798653719.0,461088671.0,5350780458.26,499776.02,0.0,0.0,0.0002,0.0
34337,R01,C643,C024,3615533652.0,160129259.0,3680440996.9,681108.37,0.0,0.0001,0.0025,0.0
34464,R03,C643,C024,523354785.0,18809340.0,106969652.63,50001.74,0.0,0.0,0.0,0.0
34591,O01,C643,C024,662039613.0,22992677.0,11219226912.35,17573656.25,0.0,0.0,0.0015,0.0
34718,O03,C643,C024,2761586561.0,470011401.0,4642123984.77,653598.39,0.0,0.0027,0.027,0.0
34845,P01,C643,C024,544068120.0,12097990.0,76147301.18,35808.0,0.0,0.0,0.0,0.0
34972,I00,C643,C024,55055876.0,191608.0,3241309.0,0.0,0.0,0.0,0.0,0.0
35099,P03,C643,C024,1013975620.0,36791808.0,143385699.5,242500.0,0.0,0.0,0.0,0.0
35226,Q01,C643,C024,6316487622.0,91579855.0,413342171.36,320106.67,0.0,0.0,0.0001,0.0
35353,Q02,C643,C024,597026748.0,9599001.0,40526728.81,14591.97,0.0,0.0,0.0001,0.0
35480,R05,C643,C024,2853334218.0,80685242.0,203479942.34,136508.28,0.0,0.0001,0.0001,0.0
35607,L04,C643,C024,3033252691.0,156043479.0,6443785272.81,1721593493.55,0.0009,0.0,0.0002,0.0017
35734,L05,C643,C024,3534015060.0,135696227.0,51203844927.08,46847741.48,0.0,0.0,0.0001,0.0
35861,L06,C643,C024,8978140166.0,604468455.0,31811514694.43,27473178.6,0.0,0.0001,0.003,0.0
35988,S05,C643,C024,1861134103.0,75718804.0,780245100.55,66954.75,0.0,0.0,0.0,0.0
36115,L07,C643,C024,3274204961.0,122485395.0,481127574.72,281317.57,0.0,0.0006,0.0025,0.0
36242,S03,C643,C024,4094462579.0,209289131.0,2216437169.15,1877752.03,0.0,0.0001,0.0007,0.0
36369,S02,C643,C024,10975221129.0,637888130.0,1162442169.06,19319106.58,0.0,0.0017,0.003,0.0
36496,S01,C643,C024,17363104360.0,800068506.0,1907950554.35,5933213.06,0.0,0.0005,0.0011,0.0001
36623,S04,C643,C024,8919036802.0,187153278.0,316312595.05,642248.94,0.0,0.0001,0.0001,0.0
36750,T09,C643,C024,3508029040.0,68595939.0,732975774.69,1357760.43,0.0,0.0003,0.0036,0.0004
36877,T01,C643,C024,4072733953.0,223888933.0,536700807.19,2083502.69,0.0,0.0007,0.0016,0.0084
37004,T06,C643,C024,2833492717.0,23312450.0,332501994.84,27742.15,0.0,0.0,0.0001,0.0
37131,T04,C643,C024,12272742257.0,157671636.0,801395764.25,721375.16,0.0,0.0001,0.0006,0.0
37258,T03,C643,C024,1928198553.0,37810612.0,182553038.8,1157528.93,0.0,0.0001,0.0003,0.0
37385,T05,C643,C024,1137240658.0,66060680.0,423016724.68,222034.77,0.0,0.0,0.0003,0.0
37512,T02,C643,C024,4243175343.0,187875714.0,886091156.95,724424.03,0.0,0.0009,0.0043,0.0
37639,U01,C643,C024,2418328657.0,1594073199.0,1162097133.59,10976099.51,0.0,0.0,0.0,0.0
37766,U09,C643,C024,852557732.0,40610879.0,65963488.75,473686.63,0.0,0.0001,0.0001,0.0
37893,U02,C643,C024,17278393952.0,644020098.0,2515330751.51,3604086.79,0.0,0.0007,0.0027,0.0
38020,V05,C643,C024,0.0,74817830.0,354692128.53,512.0,0.0,0.093,0.4408,0.0
38147,U03,C643,C024,289919132.0,33109141.0,34068578.0,124512.96,0.0,0.0,0.0,0.0
38274,U05,C643,C024,0.0,123520641.0,708634076.1,700163.0,0.0,0.0,0.0001,0.0
38401,V01,C643,C024,700421782.0,9542879.0,277219260.38,10257.62,0.0,0.0,0.0001,0.0
38528,V02,C643,C024,2733093330.0,143922231.0,548183703.37,8291597.45,0.0,0.0002,0.0007,0.0
38655,V03,C643,C024,4551026818.0,59916331.0,196458746.36,282071.0,0.0,0.0005,0.0015,0.0
38782,V04,C643,C024,291495655.0,3609164.0,16145550.18,554522.96,0.0,0.0,0.0,0.0
38909,O06,C643,C024,1931867533.0,106454360.0,507434975.08,876003.59,0.0,0.0,0.0002,0.0
39036,V06,C643,C024,1909846021.0,17600090.0,192607951.54,23308.98,0.0,0.0,0.0001,0.0
39314,000,C643,C028,231664135280.0,568331569.0,438721611962.33,279012394.19,0.0,0.0,0.0,0.0
39444,Z99,C643,C028,9074291104.0,30697644.0,21576112887.53,91483780.0,0.0,0.0,0.0,0.0
39572,A01,C643,C028,214626393.0,192143.0,66443790.0,9803.0,0.0,0.0,0.0,0.0
39700,A02,C643,C028,1588528463.0,26879283.0,1022198121.37,513095.0,0.0,0.0,0.0,0.0
39828,K01,C643,C028,2083147941.0,5466988.0,6953390406.0,800634.0,0.0,0.0,0.0,0.0
39956,B01,C643,C028,526512884.0,4126215.0,54548593.0,204230.0,0.0,0.0,0.0,0.0
40084,B09,C643,C028,824365095.0,1996440.0,110078028.0,40977.0,0.0,0.0,0.0,0.0
40212,B02,C643,C028,1222225128.0,4943156.0,89879864.0,39.0,0.0,0.0,0.0,0.0
40340,J02,C643,C028,808638376.0,353282.0,230169199.49,162722.0,0.0,0.0,0.0,0.0
40468,C09,C643,C028,780026580.0,1377471.0,67724115.07,3675.0,0.0,0.0,0.0,0.0
40596,J01,C643,C028,1415260963.0,5231718.0,1031559537.0,896134.0,0.0,0.0,0.0,0.0
40724,C01,C643,C028,2070084740.0,11809217.0,835783884.87,249405.0,0.0,0.0,0.0,0.0
40852,C02,C643,C028,5538905930.0,6863330.0,427710824.0,359832.0,0.0,0.0,0.0,0.0
40980,D01,C643,C028,1037375827.0,1075001.0,257560842.0,32307.0,0.0,0.0,0.0,0.0
41108,D02,C643,C028,437764507.0,309613.0,100160900.0,103872.0,0.0,0.0,0.0,0.0
41236,E01,C643,C028,427535525.0,5799169.0,10446448979.05,3095670.0,0.0,0.0,0.0,0.0
41364,F01,C643,C028,1528326260.0,67833.0,1265417240.0,358501.0,0.0,0.0,0.0,0.0
41492,F03,C643,C028,14797639.0,0.0,1052250.0,0.0,0.0,0.0,0.0,0.0
41620,F02,C643,C028,1202037591.0,1826584.0,4337610692.19,1014478.0,0.0,0.0,0.0,0.0
41748,F04,C643,C028,461186463.0,1754015.0,1463758984.0,270122.0,0.0,0.0,0.0,0.0
41876,G00,C643,C028,314363615.0,1897358.0,540138964.38,27036.0,0.0,0.0,0.0,0.0
42004,D03,C643,C028,1221280632.0,1856686.0,811861832.63,6663.0,0.0,0.0,0.0,0.0
42132,E03,C643,C028,1943182563.0,25243809.0,1352066674.58,183207.0,0.0,0.0,0.0,0.0
42260,H01,C643,C028,575826094.0,12071969.0,298944848.0,116723.0,0.0,0.0,0.0,0.0
42388,H02,C643,C028,2516711527.0,17085395.0,440938768.53,811588.68,0.0,0.0,0.0,0.0
42516,H03,C643,C028,836850354.0,2061462.0,514543818.0,9505.0,0.0,0.0,0.0,0.0
42644,L02,C643,C028,2974918600.0,7362489.0,7904275773.21,4802.0,0.0,0.0,0.0,0.0
42772,L01,C643,C028,639664167.0,2309213.0,65056897618.06,1731010.0,0.0,0.0,0.0,0.0
42900,N09,C643,C028,9899297202.0,26421342.0,2829868647.05,354217.0,0.0,0.0,0.0,0.0
43028,M01,C643,C028,628439.0,580.0,95856396274.0,0.0,0.0,0.0,0.0,0.0
43156,M02,C643,C028,1036397182.0,2829674.0,57228401737.29,99468589.2,0.0,0.0,0.0,0.0
43284,V09,C643,C028,2865447634.0,8191856.0,2280255763.5,1392082.0,0.0,0.0,0.0,0.0
43412,N01,C643,C028,3070078790.0,1263423.0,5164535132.43,109854.0,0.0,0.0,0.0,0.0
43540,N02,C643,C028,3891161109.0,168622.0,3042583394.87,218142.0,0.0,0.0,0.0,0.0
43668,N03,C643,C028,11433208082.0,10941642.0,1218712932.51,375621.0,0.0,0.0,0.0,0.0
43796,L03,C643,C028,118906151.0,589815.0,10265742057.73,1268196.0,0.0,0.0,0.0,0.0
43924,P09,C643,C028,4344324212.0,8217128.0,900441768.9,231759.0,0.0,0.0,0.0,0.0
44052,N04,C643,C028,8798653719.0,18116651.0,5350780458.26,428233.0,0.0,0.0,0.0,0.0
44180,R01,C643,C028,3615533652.0,5206635.0,3680440996.9,24724.0,0.0,0.0,0.0,0.0
44308,R03,C643,C028,523354785.0,1628003.0,106969652.63,53994.0,0.0,0.0,0.0,0.0
44436,O01,C643,C028,662039613.0,10542512.0,11219226912.35,210540.0,0.0,0.0,0.0,0.0
44564,O03,C643,C028,2761586561.0,12960722.0,4642123984.77,233227.0,0.0,0.0,0.0,0.0
44692,P01,C643,C028,544068120.0,155297.0,76147301.18,1475.0,0.0,0.0,0.0,0.0
44820,I00,C643,C028,55055876.0,1760.0,3241309.0,0.0,0.0,0.0,0.0,0.0
44948,P03,C643,C028,1013975620.0,769915.0,143385699.5,102981.0,0.0,0.0,0.0,0.0
45076,Q01,C643,C028,6316487622.0,8708660.0,413342171.36,43825.0,0.0,0.0,0.0,0.0
45204,Q02,C643,C028,597026748.0,331034.0,40526728.81,854.0,0.0,0.0,0.0,0.0
45332,R05,C643,C028,2853334218.0,2446065.0,203479942.34,23477.0,0.0,0.0,0.0,0.0
45460,L04,C643,C028,3033252691.0,17016172.0,6443785272.81,201757.0,0.0,0.0,0.0,0.0
45588,L05,C643,C028,3534015060.0,27222665.0,51203844927.08,5693342.0,0.0,0.0,0.0,0.0
45716,L06,C643,C028,8978140166.0,36306651.0,31811514694.43,4082104.0,0.0,0.0,0.0,0.0
45844,S05,C643,C028,1861134103.0,5528743.0,780245100.55,29277.0,0.0,0.0,0.0,0.0
45972,L07,C643,C028,3274204961.0,4085354.0,481127574.72,23868.0,0.0,0.0,0.0,0.0
46100,S03,C643,C028,4094462579.0,5249565.0,2216437169.15,17234032.0,0.0,0.0,0.0,0.0
46228,S02,C643,C028,10975221129.0,7009673.0,1162442169.06,735889.0,0.0,0.0,0.0,0.0
46356,S01,C643,C028,17363104360.0,21624727.0,1907950554.35,400796.31,0.0,0.0,0.0,0.0
46484,S04,C643,C028,8919036802.0,7112579.0,316312595.05,1301970.0,0.0,0.0,0.0,0.0
46612,T09,C643,C028,3508029040.0,4983506.0,732975774.69,244473.0,0.0,0.0,0.0,0.0
46740,T01,C643,C028,4072733953.0,13747915.0,536700807.19,44882.0,0.0,0.0,0.0,0.0
46868,T06,C643,C028,2833492717.0,2153547.0,332501994.84,148295.0,0.0,0.0,0.0,0.0
46996,T04,C643,C028,12272742257.0,9547893.0,801395764.25,198998.0,0.0,0.0,0.0,0.0
47124,T03,C643,C028,1928198553.0,583717.0,182553038.8,22128.0,0.0,0.0,0.0,0.0
47252,T05,C643,C028,1137240658.0,3902455.0,423016724.68,37602.0,0.0,0.0,0.0,0.0
47380,T02,C643,C028,4243175343.0,8584955.0,886091156.95,38719.0,0.0,0.0,0.0,0.0
47508,U01,C643,C028,2418328657.0,4707537.0,1162097133.59,37921077.0,0.0,0.0,0.0,0.0
47636,U09,C643,C028,852557732.0,1659033.0,65963488.75,11381.0,0.0,0.0,0.0,0.0
47764,U02,C643,C028,17278393952.0,47806862.0,2515330751.51,759006.0,0.0,0.0,0.0,0.0
47892,V05,C643,C028,0.0,199007.0,354692128.53,572.0,0.0,0.0,0.0,0.0
48020,U03,C643,C028,289919132.0,289016.0,34068578.0,951.0,0.0,0.0,0.0,0.0
48148,U05,C643,C028,0.0,6672826.0,708634076.1,2257546.0,0.0,0.0,0.0,0.0
48276,V01,C643,C028,700421782.0,1123765.0,277219260.38,10880.0,0.0,0.0,0.0,0.0
48404,V02,C643,C028,2733093330.0,3237237.0,548183703.37,142622.0,0.0,0.0,0.0,0.0
48532,V03,C643,C028,4551026818.0,4525751.0,196458746.36,375640.0,0.0,0.0,0.0,0.0
48660,V04,C643,C028,291495655.0,2898940.0,16145550.18,1926.0,0.0,0.0,0.0,0.0
48788,O06,C643,C028,1931867533.0,17279816.0,507434975.08,48724.0,0.0,0.0,0.0,0.0
48916,V06,C643,C028,1909846021.0,3122843.0,192607951.54,12336.0,0.0,0.0,0.0,0.0
49193,000,C643,C031,231664135280.0,11694334364.0,438721611962.33,19192733577.29,0.0035,0.0047,0.1773,0.0424
49322,Z99,C643,C031,9074291104.0,60386160.0,21576112887.53,90567449.0,0.007,0.0002,0.076,0.7058
49449,A01,C643,C031,214626393.0,56787430.0,66443790.0,195568.0,0.0,0.1102,0.1289,0.0115
49576,A02,C643,C031,1588528463.0,97440563.0,1022198121.37,1690280.0,0.0,0.0257,0.2699,0.0208
49703,K01,C643,C031,2083147941.0,41149070.0,6953390406.0,1644452.0,0.0006,0.0016,0.2753,0.8073
49830,B01,C643,C031,526512884.0,14731882.0,54548593.0,1072722.0,0.0003,0.0282,0.1045,0.1294
49957,B09,C643,C031,824365095.0,98455309.0,110078028.0,1536686.0,0.0019,0.0962,0.1076,1.0
50084,B02,C643,C031,1222225128.0,33178774.0,89879864.0,11093344.0,0.0091,0.0495,0.134,1.0
50211,J02,C643,C031,808638376.0,15885269.0,230169199.49,6636268.0,0.0,0.0065,0.0945,0.004
50338,C09,C643,C031,780026580.0,27733561.0,67724115.07,2509685.0,0.0006,0.0022,0.0054,0.2
50465,J01,C643,C031,1415260963.0,49363080.0,1031559537.0,6645659.0,0.0001,0.0084,0.1753,0.0147
50592,C01,C643,C031,2070084740.0,116314107.0,835783884.87,258346038.0,0.1203,0.0304,0.2182,0.9636
50719,C02,C643,C031,5538905930.0,148820979.0,427710824.0,371225848.74,0.0511,0.0079,0.0227,0.7624
50846,D01,C643,C031,1037375827.0,11761684.0,257560842.0,9540.0,0.0,0.0145,0.3173,0.0
50973,D02,C643,C031,437764507.0,62204612.0,100160900.0,9566937.0,0.0034,0.0616,0.0993,0.1564
51100,E01,C643,C031,427535525.0,405433966.0,10446448979.05,3268307.0,0.0001,0.0332,0.8562,0.0068
51227,F01,C643,C031,1528326260.0,43482481.0,1265417240.0,4753232.0,0.0,0.0014,0.0413,0.0
51354,F03,C643,C031,14797639.0,113573.0,1052250.0,922.0,0.0,0.0,0.0,0.0
51481,F02,C643,C031,1202037591.0,181375069.0,4337610692.19,9565912.0,0.0,0.018,0.4314,0.0004
51608,F04,C643,C031,461186463.0,107019771.0,1463758984.0,15154145.0,0.0,0.0315,0.4306,0.0
51735,G00,C643,C031,314363615.0,196783354.0,540138964.38,8557654.0,0.0022,0.0347,0.0951,0.0816
51862,D03,C643,C031,1221280632.0,90911049.0,811861832.63,3302180.0,0.0009,0.0666,0.5944,0.3431
51989,E03,C643,C031,1943182563.0,246981444.0,1352066674.58,5998219.0,0.0003,0.0635,0.3474,0.1069
52116,H01,C643,C031,575826094.0,54777405.0,298944848.0,15341175.0,0.0152,0.0595,0.3248,0.5715
52243,H02,C643,C031,2516711527.0,25976295.0,440938768.53,16880154.14,0.0014,0.009,0.1521,0.2133
52370,H03,C643,C031,836850354.0,90826185.0,514543818.0,6787626.0,0.0042,0.0166,0.0938,0.523
52497,L02,C643,C031,2974918600.0,36112226.0,7904275773.21,73808268.0,0.0038,0.0014,0.2991,0.1522
52624,L01,C643,C031,639664167.0,28452639.0,65056897618.06,3206809514.0,0.0613,0.0001,0.1812,0.0122
52751,N09,C643,C031,9899297202.0,548538649.0,2829868647.05,15551221.0,0.0001,0.0298,0.1537,0.0563
52878,M01,C643,C031,628439.0,52543454.0,95856396274.0,13295969055.0,0.0003,0.0,0.0,0.0
53005,M02,C643,C031,1036397182.0,246928115.0,57228401737.29,299284725.0,0.0,0.001,0.2222,0.0
53132,V09,C643,C031,2865447634.0,201811759.0,2280255763.5,40065592.0,0.002,0.0108,0.1225,0.1445
53259,N01,C643,C031,3070078790.0,126636185.0,5164535132.43,2998850.0,0.0003,0.0025,0.1028,0.3407
53386,N02,C643,C031,3891161109.0,38435015.0,3042583394.87,90917075.0,0.0014,0.0008,0.0602,0.0605
53513,N03,C643,C031,11433208082.0,529797221.0,1218712932.51,979362.0,0.0,0.0276,0.0635,0.0
53640,L03,C643,C031,118906151.0,45754330.0,10265742057.73,93804448.0,0.0,0.003,0.6735,0.0
53767,P09,C643,C031,4344324212.0,216193955.0,900441768.9,30213730.48,0.0039,0.026,0.1081,0.5549
53894,N04,C643,C031,8798653719.0,357959880.0,5350780458.26,228509767.7,0.0047,0.0072,0.1075,0.1799
54021,R01,C643,C031,3615533652.0,149444343.0,3680440996.9,351597.0,0.0,0.0047,0.1148,0.0011
54148,R03,C643,C031,523354785.0,14712232.0,106969652.63,12235509.0,0.0,0.001,0.0075,0.0
54275,O01,C643,C031,662039613.0,324709917.0,11219226912.35,3861260.96,0.0,0.0209,0.7205,0.0077
54402,O03,C643,C031,2761586561.0,212123015.0,4642123984.77,4031735.7,0.0004,0.0156,0.3415,0.2658
54529,P01,C643,C031,544068120.0,9806007.0,76147301.18,60494551.0,0.0177,0.0046,0.0356,0.1591
54656,I00,C643,C031,55055876.0,3284.0,3241309.0,208877460.0,0.0,0.0,0.0,0.0
54783,P03,C643,C031,1013975620.0,57464019.0,143385699.5,1442452.0,0.0006,0.0012,0.0031,0.404
54910,Q01,C643,C031,6316487622.0,234697044.0,413342171.36,1194040.15,0.0,0.0028,0.005,0.0045
55037,Q02,C643,C031,597026748.0,27199528.0,40526728.81,170954.0,0.0001,0.0248,0.0369,0.4892
55164,R05,C643,C031,2853334218.0,78202016.0,203479942.34,352911.0,0.0001,0.0007,0.0018,0.4079
55291,L04,C643,C031,3033252691.0,265907955.0,6443785272.81,22283815.0,0.0001,0.0082,0.1992,0.0071
55418,L05,C643,C031,3534015060.0,235521205.0,51203844927.08,431791864.0,0.0044,0.0008,0.1813,0.0362
55545,L06,C643,C031,8978140166.0,844574983.0,31811514694.43,119390497.47,0.0014,0.0062,0.233,0.1071
55672,S05,C643,C031,1861134103.0,188642427.0,780245100.55,247986.0,0.0,0.0615,0.2545,0.004
55799,L07,C643,C031,3274204961.0,103035687.0,481127574.72,343729.0,0.0,0.016,0.0745,0.0145
55926,S03,C643,C031,4094462579.0,96004975.0,2216437169.15,3050051.36,0.0001,0.0052,0.121,0.1149
56053,S02,C643,C031,10975221129.0,430046074.0,1162442169.06,6287500.16,0.0,0.0109,0.0296,0.0731
56180,S01,C643,C031,17363104360.0,881181588.0,1907950554.35,9881550.85,0.0,0.0153,0.033,0.0649
56307,S04,C643,C031,8919036802.0,192695133.0,316312595.05,2108583.0,0.0,0.0154,0.0252,0.1006
56434,T09,C643,C031,3508029040.0,92849346.0,732975774.69,1929185.0,0.0,0.0079,0.0628,0.0238
56561,T01,C643,C031,4072733953.0,117370612.0,536700807.19,6935752.0,0.0003,0.0168,0.077,0.1697
56688,T06,C643,C031,2833492717.0,86450008.0,332501994.84,585586.0,0.0001,0.0042,0.0163,0.264
56815,T04,C643,C031,12272742257.0,391032633.0,801395764.25,16593088.0,0.0,0.007,0.0143,0.0
56942,T03,C643,C031,1928198553.0,25390894.0,182553038.8,1421462.0,0.0,0.0158,0.1134,0.0
57069,T05,C643,C031,1137240658.0,78767134.0,423016724.68,385413.0,0.0,0.1218,0.654,0.0
57196,T02,C643,C031,4243175343.0,180226402.0,886091156.95,4316137.0,0.0,0.0145,0.0713,0.033
57323,U01,C643,C031,2418328657.0,123126691.0,1162097133.59,18442857.0,0.0072,0.0345,0.3259,0.9454
57450,U09,C643,C031,852557732.0,29572803.0,65963488.75,533434.0,0.0,0.0101,0.0226,0.0064
57577,U02,C643,C031,17278393952.0,1119746230.0,2515330751.51,5124732.0,0.0,0.0402,0.0902,0.0
57704,V05,C643,C031,0.0,0.0,354692128.53,2788564.0,0.0,0.0,0.0,0.0
57831,U03,C643,C031,289919132.0,15840104.0,34068578.0,12690.0,0.0,0.0046,0.0099,0.0
57958,U05,C643,C031,0.0,0.0,708634076.1,2254230.0,0.0,0.0,0.0,0.0
58085,V01,C643,C031,700421782.0,7070922.0,277219260.38,298926.0,0.0001,0.0001,0.005,0.1779
58212,V02,C643,C031,2733093330.0,127118111.0,548183703.37,5425044.58,0.0002,0.0065,0.0282,0.113
58339,V03,C643,C031,4551026818.0,87978861.0,196458746.36,391351.0,0.0,0.0064,0.0142,0.0
58466,V04,C643,C031,291495655.0,18038835.0,16145550.18,1270593.0,0.0,0.001,0.0009,0.0
58593,O06,C643,C031,1931867533.0,100969954.0,507434975.08,4199013.0,0.0002,0.0095,0.0477,0.0876
58720,V06,C643,C031,1909846021.0,39756892.0,192607951.54,165861.0,0.0,0.0046,0.0221,0.0297
58997,000,C643,C032,231664135280.0,42355481795.0,438721611962.33,73893846921.32,0.0035,0.0004,0.0039,0.011
59126,Z99,C643,C032,9074291104.0,453430599.0,21576112887.53,1436203394.02,0.0,0.0,0.0,0.0001
59253,A01,C643,C032,214626393.0,23612182.0,66443790.0,30207364.0,0.0001,0.0,0.0,0.0004
59380,A02,C643,C032,1588528463.0,100126657.0,1022198121.37,4060642132.7,0.0911,0.0,0.0,0.0356
59507,K01,C643,C032,2083147941.0,152690980.0,6953390406.0,2499616921.82,0.0396,0.0,0.0,0.033
59634,B01,C643,C032,526512884.0,1768475.0,54548593.0,740176812.57,0.0105,0.0,0.0,0.0075
59761,B09,C643,C032,824365095.0,3775951.0,110078028.0,193196771.94,0.0932,0.0,0.0,0.3977
59888,B02,C643,C032,1222225128.0,5145034.0,89879864.0,285679121.26,0.0486,0.0,0.0,0.2079
60015,J02,C643,C032,808638376.0,123992137.0,230169199.49,550612450.4,0.0148,0.0,0.0,0.0217
60142,C09,C643,C032,780026580.0,71305977.0,67724115.07,24959332.06,0.0,0.003,0.0029,0.0
60269,J01,C643,C032,1415260963.0,183609422.0,1031559537.0,1268492497.01,0.0006,0.0,0.0001,0.0006
60396,C01,C643,C032,2070084740.0,118244779.0,835783884.87,1105725570.74,0.003,0.0,0.0002,0.0055
60523,C02,C643,C032,5538905930.0,412179721.0,427710824.0,1359132896.89,0.0353,0.0,0.0,0.1437
60650,D01,C643,C032,1037375827.0,102180678.0,257560842.0,2496472.44,0.0,0.0,0.0,0.0
60777,D02,C643,C032,437764507.0,40701570.0,100160900.0,132189154.36,0.0086,0.0,0.0,0.0284
60904,E01,C643,C032,427535525.0,54403943.0,10446448979.05,13246928237.59,0.0005,0.0,0.0,0.0
61031,F01,C643,C032,1528326260.0,1991064101.0,1265417240.0,4604481888.46,0.054,0.0,0.0,0.0179
61158,F03,C643,C032,14797639.0,887093.0,1052250.0,55372520.0,0.0527,0.0,0.0,0.0141
61285,F02,C643,C032,1202037591.0,30809291.0,4337610692.19,6612577879.74,0.0,0.0,0.0,0.0
61412,F04,C643,C032,461186463.0,56932025.0,1463758984.0,11148961329.31,0.053,0.0,0.0005,0.0022
61539,G00,C643,C032,314363615.0,31057706.0,540138964.38,247203381.03,0.001,0.0,0.0,0.0013
61666,D03,C643,C032,1221280632.0,151502009.0,811861832.63,78024414.2,0.0001,0.0,0.0,0.0008
61793,E03,C643,C032,1943182563.0,186708864.0,1352066674.58,474713515.92,0.002,0.0,0.0,0.008
61920,H01,C643,C032,575826094.0,16982282.0,298944848.0,409166393.98,0.0034,0.0,0.0,0.0047
62047,H02,C643,C032,2516711527.0,67074843.0,440938768.53,999222532.49,0.006,0.0001,0.0003,0.0151
62174,H03,C643,C032,836850354.0,59986089.0,514543818.0,220589969.0,0.0297,0.0,0.0,0.1128
62301,L02,C643,C032,2974918600.0,495559364.0,7904275773.21,574894550.98,0.0,0.0004,0.0066,0.0
62428,L01,C643,C032,639664167.0,1400960260.0,65056897618.06,1001117986.91,0.0005,0.0,0.0003,0.0003
62555,N09,C643,C032,9899297202.0,2418201920.0,2829868647.05,2881143693.47,0.0002,0.0008,0.0009,0.0005
62682,M01,C643,C032,628439.0,39.0,95856396274.0,989148045.0,0.0,0.0,0.0,0.0
62809,M02,C643,C032,1036397182.0,876425610.0,57228401737.29,1503167573.55,0.0,0.0004,0.0247,0.0
62936,V09,C643,C032,2865447634.0,676628955.0,2280255763.5,178500856.63,0.0,0.0,0.0001,0.0004
63063,N01,C643,C032,3070078790.0,566735563.0,5164535132.43,377550413.83,0.0067,0.0005,0.0047,0.0542
63190,N02,C643,C032,3891161109.0,2356724277.0,3042583394.87,239110255.29,0.0004,0.002,0.0026,0.0067
63317,N03,C643,C032,11433208082.0,2321755857.0,1218712932.51,1332878046.78,0.0003,0.0027,0.0014,0.0025
63444,L03,C643,C032,118906151.0,1117679991.0,10265742057.73,31219577.0,0.0,0.0086,0.0788,0.0
63571,P09,C643,C032,4344324212.0,696418836.0,900441768.9,76391650.83,0.0,0.0004,0.0006,0.0
63698,N04,C643,C032,8798653719.0,2049400586.0,5350780458.26,853562533.79,0.0003,0.0003,0.0008,0.0034
63825,R01,C643,C032,3615533652.0,741383979.0,3680440996.9,203992291.84,0.0002,0.0024,0.0121,0.0035
63952,R03,C643,C032,523354785.0,19490676.0,106969652.63,441377396.09,0.0018,0.0,0.0,0.0021
64079,O01,C643,C032,662039613.0,118912119.0,11219226912.35,374185476.17,0.0,0.0,0.0004,0.0
64206,O03,C643,C032,2761586561.0,882159629.0,4642123984.77,361068526.55,0.0,0.0015,0.0078,0.0
64333,P01,C643,C032,544068120.0,63702459.0,76147301.18,116696901.0,0.0013,0.0,0.0,0.0062
64460,I00,C643,C032,55055876.0,335456.0,3241309.0,144331639.41,0.0,0.0,0.0,0.0
64587,P03,C643,C032,1013975620.0,337556215.0,143385699.5,24466283.04,0.0,0.0,0.0,0.0
64714,Q01,C643,C032,6316487622.0,218564928.0,413342171.36,19923108.1,0.0,0.0,0.0,0.0
64841,Q02,C643,C032,597026748.0,15127966.0,40526728.81,7994225.0,0.0,0.0,0.0001,0.0
64968,R05,C643,C032,2853334218.0,265420229.0,203479942.34,8401997.77,0.0,0.0,0.0,0.0032
65095,L04,C643,C032,3033252691.0,383471356.0,6443785272.81,155695821.38,0.0,0.0,0.0,0.0001
65222,L05,C643,C032,3534015060.0,773287875.0,51203844927.08,3250880224.13,0.0,0.0,0.0017,0.0
65349,L06,C643,C032,8978140166.0,1241403213.0,31811514694.43,1068828741.21,0.0017,0.0002,0.0051,0.0142
65476,S05,C643,C032,1861134103.0,113572287.0,780245100.55,18975967.0,0.0,0.0003,0.0021,0.0
65603,L07,C643,C032,3274204961.0,407853137.0,481127574.72,49069355.28,0.0,0.0004,0.0004,0.0016
65730,S03,C643,C032,4094462579.0,1046858218.0,2216437169.15,332991803.48,0.0002,0.0002,0.0004,0.0025
65857,S02,C643,C032,10975221129.0,1262240835.0,1162442169.06,169269456.19,0.0004,0.0001,0.0001,0.0271
65984,S01,C643,C032,17363104360.0,2564528146.0,1907950554.35,569510337.92,0.0004,0.002,0.0015,0.0123
